,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales,Item_Outlet_Sales_Predicted
2909,FDS03,OUT045,1065.5579421443067,974.7391903977081
2910,DRZ24,OUT019,353.20393689826886,560.3183514266824
2911,FDO48,OUT027,5592.1843098315385,5433.756941314657
2912,FDW39,OUT049,2799.728123242546,2679.3459065892944
2913,NCK05,OUT049,1065.3075856397413,974.7391903977081
2914,NCK30,OUT017,3904.5446008164063,3667.407930444468
2915,FDT27,OUT018,3580.094916977936,3299.218824482312
2916,FDS08,OUT019,460.88412182488486,606.12246714273
2917,NCJ19,OUT049,993.5165045165137,974.7391903977081
2918,FDC58,OUT045,770.9042451718643,974.7391903977081
2919,DRE37,OUT013,3194.4827917260686,2679.3459065892944
2920,FDW02,OUT035,2103.859645309757,1745.3542314729639
2921,FDJ02,OUT010,346.22634937582274,605.8293434810672
2922,FDX09,OUT045,2951.3332205963893,2675.75800538083
2923,FDT31,OUT010,509.8146723835057,605.8293434810672
2924,FDI24,OUT049,3012.670100002041,2679.3459065892944
2925,FDY09,OUT045,2785.802091340724,2675.75800538083
2926,FDV28,OUT045,748.5847925475175,974.7391903977081
2927,DRM47,OUT049,3266.207329972497,2679.3459065892944
2928,FDT52,OUT019,745.2381887506406,697.4415557293636
2929,FDI48,OUT018,818.3918319946131,975.8248691725796
2930,FDY55,OUT017,3933.417467547513,3667.407930444468
2931,FDU48,OUT013,1876.7061093333932,1745.3542314729639
2932,FDN25,OUT045,1021.7987696112332,974.7391903977081
2933,FDP20,OUT049,1885.5477667198595,1745.3542314729639
2934,FDJ15,OUT013,3201.984774007411,2679.3459065892944
2935,FDD04,OUT018,1906.3409310211441,2539.7027043541752
2936,FDY58,OUT045,3723.390772258424,3667.407930444468
2937,FDR37,OUT018,3001.5909536501676,2539.7027043541752
2938,FDF44,OUT013,1952.5515169011264,1745.3542314729639
2939,FDD32,OUT045,1307.5836458103051,1745.3542314729639
2940,FDR57,OUT017,2557.40114938753,2679.3459065892944
2941,DRG39,OUT027,1635.2809358783857,1347.4911101398345
2942,FDX15,OUT017,2723.229487961744,2679.3459065892944
2943,DRN37,OUT045,2716.349818221542,2675.75800538083
2944,FDW40,OUT027,3405.825067258962,4217.908874124449
2945,FDB32,OUT049,1506.7706485671397,1745.3542314729639
2946,FDM40,OUT018,2022.6334806435598,2539.7027043541752
2947,FDE39,OUT027,3318.8034740678904,2659.3513632292406
2948,DRH49,OUT017,1289.2098248646328,1745.3542314729639
2949,FDT46,OUT049,824.0800702215785,974.7391903977081
2950,NCF06,OUT035,3929.0455797660084,3676.5237942188273
2951,FDP07,OUT017,3266.465183314001,2679.3459065892944
2952,FDC04,OUT013,3936.439986604133,3667.407930444468
2953,FDZ32,OUT017,1644.0038588664047,1745.3542314729639
2954,FDD50,OUT045,2716.349818221542,2675.75800538083
2955,FDU56,OUT017,3164.4078674152747,2679.3459065892944
2956,FDV34,OUT017,1065.5654389812455,974.7391903977081
2957,NCY41,OUT013,748.026535153255,974.7391903977081
2958,NCK18,OUT046,2778.47689389326,2683.17334650151
2959,DRH25,OUT049,844.8018612086242,974.7391903977081
2960,FDT57,OUT046,3867.5906830522113,3656.724596852401
2961,FDV56,OUT018,1393.8663996713012,1682.2463033346698
2962,FDV12,OUT045,1487.217912898302,1745.3542314729639
2963,FDN52,OUT017,1424.4944484610178,1745.3542314729639
2964,FDX38,OUT035,829.681687704535,975.2677335452612
2965,FDE47,OUT018,1771.07083135254,1682.2463033346698
2966,NCO07,OUT013,3403.975817271077,3667.407930444468
2967,FDV09,OUT027,3871.4023834296636,4217.908874124449
2968,FDZ23,OUT019,513.8395890753128,606.12246714273
2969,DRH51,OUT018,1175.9890695850536,1682.2463033346698
2970,NCY54,OUT045,2723.8518005028845,2675.75800538083
2971,DRG49,OUT013,3936.439986604133,3667.407930444468
2972,NCC19,OUT049,3259.2376906157174,2679.3459065892944
2973,NCV53,OUT045,3816.9917687352972,3667.407930444468
2974,FDZ47,OUT019,315.98666935652113,560.3183514266824
2975,NCO26,OUT018,1682.4365364529115,1682.2463033346698
2976,NCP02,OUT045,1042.5525640094156,974.7391903977081
2977,NCW30,OUT018,3671.1614650312877,3299.218824482312
2978,NCN55,OUT046,3897.042618535064,3656.724596852401
2979,FDB20,OUT010,196.79450139407646,562.6489251226145
2980,DRL11,OUT013,2714.1299772337743,2679.3459065892944
2981,DRD60,OUT045,3047.0144587099953,2675.75800538083
2982,FDW14,OUT010,233.7482568130646,562.6489251226145
2983,FDL27,OUT010,67.22445380593665,572.447752831895
2984,FDU09,OUT018,885.9162387877694,975.8248691725796
2985,DRH36,OUT027,1944.4358384807888,1347.4911101398345
2986,FDP34,OUT027,4010.496068670819,4217.908874124449
2987,FDE04,OUT017,3020.4299356248866,2679.3459065892944
2988,FDZ57,OUT027,3210.3987101125776,2659.3513632292406
2989,FDF02,OUT010,289.2102779873929,562.6489251226145
2990,FDG28,OUT045,3824.49375101664,3667.407930444468
2991,NCI31,OUT046,725.6146923956802,974.7391903977081
2992,FDT43,OUT013,859.9695750263612,974.7391903977081
2993,FDU20,OUT046,1961.6510276290967,1745.3542314729639
2994,FDD53,OUT013,770.345987777602,974.7391903977081
2995,FDW15,OUT045,2345.897909115421,2675.75800538083
2996,NCT53,OUT045,2654.1327729332465,2675.75800538083
2997,NCG55,OUT027,3226.3410178189033,2659.3513632292406
2998,FDD48,OUT035,1922.802917171318,1745.3542314729639
2999,FDG47,OUT049,4020.824568787507,3667.407930444468
3000,FDI21,OUT017,1065.5654389812455,974.7391903977081
3001,FDT27,OUT017,3842.5797484976097,3667.407930444468
3002,DRO35,OUT013,1899.9505441638598,1745.3542314729639
3003,FDD33,OUT017,3835.0777662162677,3667.407930444468
3004,FDC04,OUT035,3951.1893072508337,3676.5237942188273
3005,FDY34,OUT013,2721.631959515116,2679.3459065892944
3006,DRJ49,OUT049,1953.8911920062505,1745.3542314729639
3007,FDE05,OUT049,2242.019506384193,2679.3459065892944
3008,FDU31,OUT017,3576.2422711548616,3667.407930444468
3009,NCN19,OUT027,5145.439655057555,4217.908874124449
3010,FDK56,OUT027,5145.439655057555,4217.908874124449
3011,FDK58,OUT017,1712.347284152796,1745.3542314729639
3012,NCJ42,OUT035,1666.8228205672235,1745.3542314729639
3013,FDZ34,OUT027,5313.826270002771,4217.908874124449
3014,FDA52,OUT018,2699.048843255627,2539.7027043541752
3015,NCR29,OUT013,992.1768294113893,974.7391903977081
3016,FDT48,OUT035,3645.8557053013537,2695.1974241952094
3017,DRJ51,OUT019,651.3336783526529,697.4415557293636
3018,NCS54,OUT046,3005.958313986765,2683.17334650151
3019,FDV01,OUT035,2469.1413128596882,2695.1974241952094
3020,DRG51,OUT027,4318.484089713375,4217.908874124449
3021,NCG42,OUT013,1938.0798952630048,1745.3542314729639
3022,FDA51,OUT049,1867.9423202401927,1745.3542314729639
3023,FDV19,OUT010,416.50217029421736,605.8293434810672
3024,NCT18,OUT045,3032.5428370718732,2675.75800538083
3025,NCS41,OUT045,3054.461271076644,2675.75800538083
3026,FDO03,OUT046,3738.218111917895,3656.724596852401
3027,FDL12,OUT010,57.073177360640194,572.447752831895
3028,FDY37,OUT010,335.8600862859218,605.8293434810672
3029,FDI58,OUT049,1421.620254529558,1745.3542314729639
3030,FDT28,OUT018,2195.350745061781,2539.7027043541752
3031,NCC42,OUT010,342.375123887681,562.6489251226145
3032,FDO01,OUT017,1990.7147104346786,1745.3542314729639
3033,FDJ02,OUT013,2349.90669364986,2679.3459065892944
3034,FDQ04,OUT018,703.1354990610699,975.8248691725796
3035,DRL47,OUT013,1876.7061093333932,1745.3542314729639
3036,FDZ32,OUT035,1665.2587034272349,1745.3542314729639
3037,FDC35,OUT035,3499.828225668825,3676.5237942188273
3038,FDX14,OUT045,1065.5579421443067,974.7391903977081
3039,FDZ35,OUT013,1703.2477734248255,1745.3542314729639
3040,FDL14,OUT013,2589.151519969693,2679.3459065892944
3041,FDO04,OUT049,993.5165045165137,974.7391903977081
3042,DRK11,OUT017,2414.9946241439184,2679.3459065892944
3043,FDB44,OUT018,3254.0253176139367,3299.218824482312
3044,FDZ50,OUT049,3171.6519963551123,2679.3459065892944
3045,FDI12,OUT027,2371.284391986556,2659.3513632292406
3046,FDU43,OUT017,3823.543728193057,3667.407930444468
3047,FDD58,OUT010,267.4943101770086,562.6489251226145
3048,FDB27,OUT017,3266.465183314001,2679.3459065892944
3049,FDB04,OUT018,1118.8758990643132,1682.2463033346698
3050,NCO17,OUT013,1892.4485618825174,1745.3542314729639
3051,FDL12,OUT017,1048.6228260869016,974.7391903977081
3052,DRJ13,OUT049,2722.97163462024,2679.3459065892944
3053,FDD57,OUT045,1472.825036484921,1745.3542314729639
3054,FDW19,OUT035,1793.308385843082,1745.3542314729639
3055,DRD27,OUT018,1393.562885750188,1682.2463033346698
3056,FDH27,OUT027,3604.1539032568817,4217.908874124449
3057,NCW30,OUT027,5918.8511569674465,5433.756941314657
3058,FDR40,OUT018,1138.1058286411321,1682.2463033346698
3059,FDG05,OUT013,2533.163100203605,2679.3459065892944
3060,NCY41,OUT019,-89.67421672110096,573.2869745695981
3061,FDI38,OUT018,3216.0026642300154,3299.218824482312
3062,FDR20,OUT046,762.9381095827107,974.7391903977081
3063,FDE09,OUT017,1636.501876585063,1745.3542314729639
3064,FDN50,OUT019,279.80059499244817,560.3183514266824
3065,DRF27,OUT045,2338.395926834078,2675.75800538083
3066,DRF51,OUT013,752.879558392217,974.7391903977081
3067,NCO02,OUT019,78.5587927979966,573.2869745695981
3068,FDB51,OUT027,1828.5290922441336,1347.4911101398345
3069,FDJ50,OUT013,936.3963399892338,974.7391903977081
3070,FDN52,OUT013,1357.9782532911936,1745.3542314729639
3071,FDX14,OUT013,1212.2653777889345,1745.3542314729639
3072,FDT27,OUT019,683.2733364318448,697.4415557293636
3073,FDV10,OUT013,748.026535153255,974.7391903977081
3074,FDU33,OUT046,831.8399058444243,974.7391903977081
3075,FDU58,OUT046,3213.700625325337,2683.17334650151
3076,NCP42,OUT027,5266.579746386742,4217.908874124449
3077,FDL51,OUT027,5468.406428757062,5433.756941314657
3078,DRH15,OUT027,1514.612721417839,1347.4911101398345
3079,FDU16,OUT017,1367.077764019164,1745.3542314729639
3080,FDW15,OUT017,2414.9946241439184,2679.3459065892944
3081,FDQ44,OUT045,1885.0523303192572,1745.3542314729639
3082,NCI06,OUT027,4965.66689669567,4217.908874124449
3083,DRK23,OUT019,744.9346748295271,697.4415557293636
3084,FDC28,OUT035,1726.1001464322842,1745.3542314729639
3085,NCY17,OUT019,-59.85278181541233,573.2869745695981
3086,NCV05,OUT018,2195.350745061781,2539.7027043541752
3087,FDM34,OUT019,361.2868218291024,560.3183514266824
3088,DRD60,OUT027,5076.103266159928,4217.908874124449
3089,FDT38,OUT046,1356.959441147867,1745.3542314729639
3090,FDQ57,OUT018,1979.1672587434714,2539.7027043541752
3091,FDE59,OUT027,1377.628656725661,1347.4911101398345
3092,NCM43,OUT046,2723.229487961744,2683.17334650151
3093,DRI51,OUT049,2785.188679908536,2679.3459065892944
3094,NCG30,OUT017,1947.1794059909748,1745.3542314729639
3095,NCK54,OUT035,1874.9833965044047,1745.3542314729639
3096,FDQ16,OUT019,323.260514384769,560.3183514266824
3097,FDI36,OUT013,3200.883902128448,2679.3459065892944
3098,FDX16,OUT027,3871.4023834296636,4217.908874124449
3099,FDA34,OUT046,2821.54767710829,2683.17334650151
3100,FDJ48,OUT018,3641.7562553756175,3299.218824482312
3101,FDU47,OUT035,2015.7977163448666,1745.3542314729639
3102,FDS39,OUT046,2234.7753774443554,2683.17334650151
3103,FDD11,OUT046,3918.023586100239,3656.724596852401
3104,FDM16,OUT027,1836.031074525476,1347.4911101398345
3105,FDU56,OUT018,2972.223756923473,2539.7027043541752
3106,FDQ32,OUT017,1961.6510276290967,1745.3542314729639
3107,DRK35,OUT013,740.5245528719133,974.7391903977081
3108,FDA58,OUT049,3791.3536909746754,3667.407930444468
3109,DRG48,OUT019,346.8909113568683,606.12246714273
3110,FDT59,OUT010,679.2484197400378,700.9630571208847
3111,FDQ31,OUT019,238.19170167308516,560.3183514266824
3112,FDS51,OUT018,1008.5065840645847,975.8248691725796
3113,FDW32,OUT027,2267.413280508235,2659.3513632292406
3114,FDI15,OUT027,5925.820796324226,5433.756941314657
3115,NCV30,OUT017,1078.5873613193817,974.7391903977081
3116,DRG25,OUT049,3162.474567802402,2679.3459065892944
3117,FDT02,OUT013,740.5245528719133,974.7391903977081
3118,FDO33,OUT027,3233.3106571756834,2659.3513632292406
3119,FDP38,OUT035,842.9014964102388,975.2677335452612
3120,FDZ45,OUT035,3363.738755768057,2695.1974241952094
3121,NCA54,OUT027,4878.896116926297,4217.908874124449
3122,FDU33,OUT017,831.8399058444243,974.7391903977081
3123,FDN58,OUT017,3842.5797484976097,3667.407930444468
3124,FDI05,OUT045,1204.2898786864275,1745.3542314729639
3125,FDM57,OUT019,246.5089803899757,560.3183514266824
3126,NCS42,OUT027,2472.719516585089,2659.3513632292406
3127,FDB57,OUT045,3675.708733102083,3667.407930444468
3128,FDC03,OUT045,3204.8704505668456,2675.75800538083
3129,FDZ58,OUT013,1945.049534619785,1745.3542314729639
3130,NCK29,OUT045,1885.0523303192572,1745.3542314729639
3131,NCR53,OUT045,3689.31986585008,3667.407930444468
3132,FDE26,OUT027,3604.1539032568817,4217.908874124449
3133,FDU52,OUT049,2407.234788521072,2679.3459065892944
3134,FDE41,OUT027,2224.5408676113034,2659.3513632292406
3135,FDU38,OUT018,2990.9500483498973,2539.7027043541752
3136,FDA52,OUT017,2918.3892084166505,2679.3459065892944
3137,FDW46,OUT046,1081.6011777593565,974.7391903977081
3138,DRI59,OUT035,3784.862818352323,3676.5237942188273
3139,FDT38,OUT035,1378.214285708697,1745.3542314729639
3140,FDL33,OUT018,3048.980595793892,2539.7027043541752
3141,FDQ01,OUT027,5919.447828935327,5433.756941314657
3142,FDJ08,OUT046,3266.465183314001,2683.17334650151
3143,FDQ47,OUT049,732.8588213355181,974.7391903977081
3144,NCZ18,OUT013,3903.137631589723,3667.407930444468
3145,FDE29,OUT017,1058.0634566999038,974.7391903977081
3146,FDF10,OUT027,3878.904365711006,4217.908874124449
3147,FDC48,OUT049,1357.2953968095198,1745.3542314729639
3148,FDY58,OUT013,3811.686386395308,3667.407930444468
3149,NCX30,OUT010,703.6246471360829,700.9630571208847
3150,FDV11,OUT013,3011.330424896917,2679.3459065892944
3151,FDT46,OUT046,824.3379235630824,974.7391903977081
3152,DRD01,OUT019,42.3957163654443,573.2869745695981
3153,FDQ11,OUT013,3980.316817897925,3667.407930444468
3154,NCM41,OUT017,1389.498922203418,1745.3542314729639
3155,NCC55,OUT013,733.5549135151332,974.7391903977081
3156,FDG45,OUT027,5547.125244824638,5433.756941314657
3157,NCQ54,OUT049,2778.219040551756,2679.3459065892944
3158,FDM34,OUT045,1885.0523303192572,1745.3542314729639
3159,FDD17,OUT019,715.4827393466742,697.4415557293636
3160,FDN38,OUT027,5919.447828935327,5433.756941314657
3161,FDB53,OUT018,2195.350745061781,2539.7027043541752
3162,NCL06,OUT035,3980.5945169065035,3676.5237942188273
3163,NCV18,OUT019,228.78103674567225,560.3183514266824
3164,FDX25,OUT013,3099.50968072918,2679.3459065892944
3165,FDB39,OUT046,993.7743578580178,974.7391903977081
3166,FDC33,OUT049,3273.70931225384,2679.3459065892944
3167,NCO14,OUT018,708.1843650931659,975.8248691725796
3168,FDA58,OUT027,5795.723131401759,5433.756941314657
3169,NCQ02,OUT017,3196.612663097259,2679.3459065892944
3170,NCR53,OUT017,3730.7161296365525,3667.407930444468
3171,FDN52,OUT046,1424.4944484610178,1745.3542314729639
3172,FDG26,OUT046,3933.417467547513,3656.724596852401
3173,FDE23,OUT027,1562.3915879584274,1347.4911101398345
3174,DRI37,OUT013,1032.0213330775896,974.7391903977081
3175,DRH37,OUT018,2573.304636449245,2539.7027043541752
3176,FDO01,OUT035,2044.861399150448,1745.3542314729639
3177,FDK45,OUT049,1874.5326746541732,1745.3542314729639
3178,FDP23,OUT049,3530.925352806457,3667.407930444468
3179,FDM33,OUT035,3622.8869775892895,3676.5237942188273
3180,FDD36,OUT017,1860.698191300355,1745.3542314729639
3181,FDL56,OUT017,1344.6044356275636,1745.3542314729639
3182,FDT27,OUT010,712.0648504970943,700.9630571208847
3183,FDG52,OUT017,774.3455268222841,974.7391903977081
3184,NCL42,OUT035,3944.219667894053,3676.5237942188273
3185,DRJ24,OUT046,3211.084284735381,2683.17334650151
3186,FDV38,OUT046,933.1408451969004,974.7391903977081
3187,FDT35,OUT045,2683.001919192752,2675.75800538083
3188,FDY51,OUT045,3508.7430845729928,3667.407930444468
3189,FDC37,OUT017,1704.8453018714542,1745.3542314729639
3190,NCP43,OUT013,3099.50968072918,2679.3459065892944
3191,FDO33,OUT045,1750.3788710706485,1745.3542314729639
3192,FDW04,OUT018,1698.8444405679834,1682.2463033346698
3193,NCC31,OUT046,2400.523002505796,2683.17334650151
3194,FDK22,OUT049,3530.925352806457,3667.407930444468
3195,FDJ50,OUT017,945.495850717204,974.7391903977081
3196,FDV13,OUT017,1467.9606703611066,1745.3542314729639
3197,DRL60,OUT017,2355.184955354296,2679.3459065892944
3198,FDW03,OUT017,1671.4974028426627,1745.3542314729639
3199,FDY27,OUT035,3067.0746420593146,2695.1974241952094
3200,FDB39,OUT027,1635.2809358783857,1347.4911101398345
3201,FDU59,OUT045,2654.1327729332465,2675.75800538083
3202,FDZ57,OUT049,1893.0497490012008,1745.3542314729639
3203,FDO21,OUT049,3737.960258576391,3667.407930444468
3204,FDS43,OUT018,2986.09771493393,2539.7027043541752
3205,FDU28,OUT010,514.9705197205873,605.8293434810672
3206,FDC51,OUT010,350.25599675815585,562.6489251226145
3207,FDW16,OUT010,256.46415421838054,562.6489251226145
3208,FDP32,OUT010,349.9524828370424,562.6489251226145
3209,FDB60,OUT019,576.4189560141617,606.12246714273
3210,NCQ30,OUT046,1826.235007967317,1745.3542314729639
3211,FDD26,OUT049,3171.6519963551123,2679.3459065892944
3212,FDI44,OUT045,1216.2009884031245,1745.3542314729639
3213,DRH23,OUT046,993.7743578580178,974.7391903977081
3214,FDO44,OUT046,1648.8568821053666,1745.3542314729639
3215,FDG04,OUT046,3203.5823024540387,2683.17334650151
3216,FDM32,OUT027,2392.918376172497,2659.3513632292406
3217,FDM09,OUT013,2783.849004803412,2679.3459065892944
3218,FDZ47,OUT013,1581.0983157505566,1745.3542314729639
3219,FDM40,OUT027,3611.655885538224,4217.908874124449
3220,FDY48,OUT017,1649.0240744510622,1745.3542314729639
3221,NCM30,OUT045,763.9346058150842,974.7391903977081
3222,FDX36,OUT010,595.8881104469774,700.9630571208847
3223,DRF03,OUT017,725.6146923956802,974.7391903977081
3224,FDN51,OUT049,3940.6615964873513,3667.407930444468
3225,FDM57,OUT049,1407.6697919877934,1745.3542314729639
3226,FDB35,OUT049,1611.6797389404542,1745.3542314729639
3227,FDY13,OUT027,2157.518405054785,2659.3513632292406
3228,FDA37,OUT017,1961.6510276290967,1745.3542314729639
3229,NCX53,OUT017,2118.48282782194,2679.3459065892944
3230,FDD59,OUT018,1108.5647510906704,1682.2463033346698
3231,FDX10,OUT019,-99.8254931663974,573.2869745695981
3232,FDC03,OUT018,3049.2841097150063,2539.7027043541752
3233,FDW43,OUT035,3792.3648006336653,3676.5237942188273
3234,FDW10,OUT046,2910.887226135308,2683.17334650151
3235,FDY14,OUT027,5925.820796324226,5433.756941314657
3236,FDV43,OUT045,839.806041433578,974.7391903977081
3237,FDO40,OUT013,2398.393131134606,2679.3459065892944
3238,FDP46,OUT027,2479.689155941869,2659.3513632292406
3239,NCE43,OUT019,403.82334810165634,606.12246714273
3240,FDD05,OUT035,1922.802917171318,1745.3542314729639
3241,FDJ60,OUT010,424.0481076953444,605.8293434810672
3242,DRE27,OUT018,1293.8221632113928,1682.2463033346698
3243,FDO11,OUT035,3958.6912895321757,3676.5237942188273
3244,DRG11,OUT027,2708.120273819589,2659.3513632292406
3245,FDK33,OUT010,591.7943178417229,700.9630571208847
3246,DRM23,OUT045,2716.349818221542,2675.75800538083
3247,FDJ02,OUT027,3508.104144821872,4217.908874124449
3248,NCZ05,OUT045,1572.8692729448294,1745.3542314729639
3249,NCL30,OUT013,1938.0798952630048,1745.3542314729639
3250,FDZ19,OUT018,2580.342097501913,2539.7027043541752
3251,FDM45,OUT049,1961.3931742875925,1745.3542314729639
3252,FDO36,OUT046,3012.927953343545,2683.17334650151
3253,NCK31,OUT045,839.806041433578,974.7391903977081
3254,DRJ37,OUT045,2338.395926834078,2675.75800538083
3255,FDP24,OUT018,1623.910521321609,1682.2463033346698
3256,FDF46,OUT013,1831.6071188774686,1745.3542314729639
3257,FDX46,OUT019,71.56074427974572,573.2869745695981
3258,NCL18,OUT045,3190.3988289287236,2675.75800538083
3259,FDJ26,OUT013,3538.6851884293037,3667.407930444468
3260,FDJ07,OUT045,1769.5720436838633,1745.3542314729639
3261,FDY15,OUT013,2405.895113415948,2679.3459065892944
3262,DRG01,OUT045,1049.5222033661958,974.7391903977081
3263,FDF58,OUT045,1049.5222033661958,974.7391903977081
3264,FDZ14,OUT019,361.59033575021584,560.3183514266824
3265,FDP31,OUT049,1092.8011296159993,974.7391903977081
3266,FDH45,OUT013,777.8479700589438,974.7391903977081
3267,FDA09,OUT010,458.5932112037119,605.8293434810672
3268,FDW31,OUT035,3371.2407380493987,2695.1974241952094
3269,FDA57,OUT046,725.6146923956802,974.7391903977081
3270,NCE55,OUT035,3060.105002702535,2695.1974241952094
3271,FDC17,OUT019,595.5157206124164,697.4415557293636
3272,FDC59,OUT013,1085.5296110588567,974.7391903977081
3273,FDA22,OUT013,2805.4107053276507,2679.3459065892944
3274,FDK52,OUT035,3784.862818352323,3676.5237942188273
3275,NCM26,OUT046,2407.492641862576,2683.17334650151
3276,NCT53,OUT035,2839.59322196581,2695.1974241952094
3277,FDW45,OUT018,2195.350745061781,2539.7027043541752
3278,NCI18,OUT035,3756.1993310071393,3676.5237942188273
3279,FDE38,OUT018,2511.087591160949,2539.7027043541752
3280,FDF08,OUT019,238.19170167308516,560.3183514266824
3281,FDY58,OUT010,647.6122755819594,700.9630571208847
3282,FDF58,OUT019,78.5587927979966,573.2869745695981
3283,FDX39,OUT017,3454.9440214525084,3667.407930444468
3284,FDB44,OUT049,3447.1841858296625,3667.407930444468
3285,FDF28,OUT013,1952.5515169011264,1745.3542314729639
3286,FDE39,OUT013,1892.4485618825174,1745.3542314729639
3287,FDT37,OUT018,3641.7562553756175,3299.218824482312
3288,FDZ45,OUT017,3309.592067052287,2679.3459065892944
3289,FDO40,OUT035,2461.639330578346,2695.1974241952094
3290,FDM57,OUT027,2383.3200267448897,2659.3513632292406
3291,DRG36,OUT017,2785.4465332500395,2679.3459065892944
3292,FDY36,OUT010,67.22445380593665,572.447752831895
3293,DRL60,OUT027,3762.997619474351,4217.908874124449
3294,FDS25,OUT019,338.1381422551953,560.3183514266824
3295,DRF49,OUT027,2927.5423236763745,2659.3513632292406
3296,FDP16,OUT045,3816.9917687352972,3667.407930444468
3297,FDS60,OUT049,3108.3513381156463,2679.3459065892944
3298,FDU15,OUT027,1337.3517724664146,1347.4911101398345
3299,FDK43,OUT046,1961.6510276290967,1745.3542314729639
3300,FDN25,OUT046,1077.686508892483,974.7391903977081
3301,FDE53,OUT049,1636.2440232435586,1745.3542314729639
3302,FDB22,OUT013,2581.6495376883513,2679.3459065892944
3303,FDE39,OUT017,1901.548072610488,1745.3542314729639
3304,FDX35,OUT035,3792.3648006336653,3676.5237942188273
3305,NCG54,OUT049,2778.219040551756,2679.3459065892944
3306,FDH27,OUT035,2288.9220661601253,2695.1974241952094
3307,NCK42,OUT013,3524.213566791181,3667.407930444468
3308,FDS25,OUT049,1712.0894308112918,1745.3542314729639
3309,FDI10,OUT018,2573.608150370358,2539.7027043541752
3310,FDU35,OUT035,1726.1001464322842,1745.3542314729639
3311,FDI04,OUT017,3317.0940493336293,2679.3459065892944
3312,DRK23,OUT035,3951.1893072508337,3676.5237942188273
3313,FDB53,OUT019,360.0790165104797,606.12246714273
3314,FDY02,OUT049,3940.6615964873513,3667.407930444468
3315,FDM60,OUT035,730.9584565371325,975.2677335452612
3316,NCJ31,OUT010,684.5650847563459,700.9630571208847
3317,DRP35,OUT017,1954.1490453477552,1745.3542314729639
3318,NCQ30,OUT018,1669.5418547020956,1682.2463033346698
3319,DRL11,OUT010,416.19865637310386,605.8293434810672
3320,FDU01,OUT013,3162.810338968646,2679.3459065892944
3321,FDR39,OUT035,3162.75588017292,2695.1974241952094
3322,FDO08,OUT046,2792.948515531382,2683.17334650151
3323,FDC02,OUT045,3853.366617747747,3667.407930444468
3324,NCZ29,OUT035,1939.9523087771336,1745.3542314729639
3325,FDF29,OUT010,350.25599675815585,562.6489251226145
3326,FDZ23,OUT017,3211.084284735381,2679.3459065892944
3327,NCU53,OUT018,2467.621369260861,2539.7027043541752
3328,NCW30,OUT013,3965.845196259803,3667.407930444468
3329,NCM26,OUT027,3871.4023834296636,4217.908874124449
3330,FDV50,OUT027,3318.8034740678904,2659.3513632292406
3331,FDW15,OUT049,2414.736770802414,2679.3459065892944
3332,FDI35,OUT027,5116.380150419176,4217.908874124449
3333,FDO11,OUT017,3904.5446008164063,3667.407930444468
3334,FDN48,OUT046,1457.8423474898093,1745.3542314729639
3335,NCA17,OUT049,2407.234788521072,2679.3459065892944
3336,NCN54,OUT013,1244.0851506755353,1745.3542314729639
3337,FDP22,OUT013,846.7497663206572,974.7391903977081
3338,NCB54,OUT035,1967.445852753392,1745.3542314729639
3339,FDD08,OUT045,741.0828102661757,974.7391903977081
3340,DRM48,OUT010,-98.0383842824513,572.447752831895
3341,FDG41,OUT027,2715.6222561009313,2659.3513632292406
3342,FDE44,OUT027,1522.1147036991806,1347.4911101398345
3343,FDE26,OUT035,2288.9220661601253,2695.1974241952094
3344,NCS38,OUT013,1885.4789225257375,1745.3542314729639
3345,NCJ54,OUT018,3541.185619541964,3299.218824482312
3346,FDI40,OUT019,298.28416426112733,560.3183514266824
3347,FDN45,OUT018,3506.582370209059,3299.218824482312
3348,FDU43,OUT046,3852.9956636759107,3656.724596852401
3349,FDI04,OUT010,578.3092867585464,605.8293434810672
3350,NCC07,OUT018,1452.0889008814904,1682.2463033346698
3351,NCC07,OUT019,316.29087502798893,560.3183514266824
3352,NCD18,OUT045,3748.0572770597223,3667.407930444468
3353,FDU55,OUT035,3987.564156263283,3676.5237942188273
3354,FDX59,OUT035,723.4564742557909,975.2677335452612
3355,FDR52,OUT049,3273.70931225384,2679.3459065892944
3356,NCP17,OUT013,1048.9639459719335,974.7391903977081
3357,FDQ32,OUT045,1892.5543126005994,1745.3542314729639
3358,NCT17,OUT049,3203.3244491125347,2679.3459065892944
3359,FDO10,OUT049,1048.3649727453974,974.7391903977081
3360,FDE32,OUT049,725.3568390541761,974.7391903977081
3361,FDN44,OUT045,2654.1327729332465,2675.75800538083
3362,FDH02,OUT035,1418.2557490455897,1745.3542314729639
3363,FDK60,OUT013,1581.0983157505566,1745.3542314729639
3364,FDS24,OUT019,234.1123896595369,560.3183514266824
3365,FDL03,OUT010,578.3092867585464,605.8293434810672
3366,FDB46,OUT027,5554.627227105979,5433.756941314657
3367,FDO48,OUT049,3724.3491258283943,3667.407930444468
3368,FDZ39,OUT049,1712.0894308112918,1745.3542314729639
3369,FDT02,OUT027,1337.3517724664146,1347.4911101398345
3370,FDC50,OUT013,1566.2724164670649,1745.3542314729639
3371,FDP39,OUT035,842.9014964102388,975.2677335452612
3372,DRG15,OUT018,943.0109295765021,975.8248691725796
3373,FDP10,OUT018,1459.0585402382706,1682.2463033346698
